Timestamp,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Quality,PPG_Peaks
2024-05-10 17:45:27.003928900+00:00,0.0023300950415432453,-8.702340220777044e-05,0.3978127463981702,0.3438795223688796,0
2024-05-10 17:45:27.019553900+00:00,0.003299880772829056,0.0009444813465178019,0.3977858401581209,0.3439795041007287,0
2024-05-10 17:45:27.035178900+00:00,0.0046766274608671665,0.0023826214124304922,0.39775893881087204,0.3440794723468742,0
2024-05-10 17:45:27.050803900+00:00,0.0064586759544909,0.004222591489546909,0.3977320423552632,0.34417942710731575,0
2024-05-10 17:45:27.066428900+00:00,0.008588910102844238,0.006404713232052151,0.3977051507901348,0.34427936838205364,0
2024-05-10 17:45:27.082053900+00:00,0.010967369191348553,0.008830884237789802,0.3976782641143272,0.34437929617108776,0
2024-05-10 17:45:27.097678900+00:00,0.013467288576066494,0.011383915690508095,0.3976513823266814,0.3444792104744181,0
2024-05-10 17:45:27.113303900+00:00,0.015955030918121338,0.01394373907220655,0.39762450542603883,0.3445791112920445,0
2024-05-10 17:45:27.128928900+00:00,0.01830720342695713,0.016394864647459196,0.39759763341124105,0.34467899862396734,0
2024-05-10 17:45:27.144553900+00:00,0.020414656028151512,0.018622403550895134,0.39757076628113014,0.3447788724701862,0
2024-05-10 17:45:27.160178900+00:00,0.022169502452015877,0.02049906174646241,0.3975439040345487,0.3448787328307015,0
2024-05-10 17:45:27.175803900+00:00,0.02343965321779251,0.02187085332182016,0.3975170466703394,0.3449785797055128,0
2024-05-10 17:45:27.191428900+00:00,0.02404809556901455,0.022552034801980793,0.3974901941873455,0.34507841309462045,0
2024-05-10 17:45:27.207053900+00:00,0.02378079481422901,0.022337838665808893,0.3974633465844108,0.34517823299802425,0
2024-05-10 17:45:27.222678900+00:00,0.022428911179304123,0.021037170965219492,0.3974365038603791,0.3452780394157244,0
2024-05-10 17:45:27.238303900+00:00,0.0198463536798954,0.018519182028800815,0.3974096660140948,0.3453778323477207,0
2024-05-10 17:45:27.253928900+00:00,0.01600208505988121,0.014761160997111663,0.39738283304440264,0.3454776117940131,0
2024-05-10 17:45:27.269553900+00:00,0.01101616770029068,0.00988318669516874,0.39735600495014783,0.3455773777546019,0
2024-05-10 17:45:27.285178900+00:00,0.005168555304408073,0.0041579213962029665,0.39732918173017595,0.3456771302294868,0
2024-05-10 17:45:27.300803900+00:00,-0.0011267908848822117,-0.0020095470148990355,0.39730236338333275,0.34577686921866807,0
2024-05-10 17:45:27.316428900+00:00,-0.007374436128884554,-0.008129233570600906,0.39727554990846453,0.3458765947221454,0
2024-05-10 17:45:27.332053900+00:00,-0.01306166686117649,-0.013692071954503112,0.39724874130441795,0.3459763067399191,0
2024-05-10 17:45:27.347678900+00:00,-0.0177270770072937,-0.018241103313894873,0.39722193757004015,0.34607600527198884,0
2024-05-10 17:45:27.363303900+00:00,-0.02102663367986679,-0.021434484193749288,0.3971951387041784,0.346175690318355,0
2024-05-10 17:45:27.378928900+00:00,-0.022780809551477432,-0.023089102285081972,0.39716834470568047,0.34627536187901725,0
