timestamp,eda_raw,eda_smoothed,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
2024-05-17 14:48:17.169049501+00:00,1.3903732299804688,1.3899843295415242,1.3899843295415242,1.3899843295415242,1.3912957384736873,-0.0013114089321539287,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:17.419032574+00:00,1.387636661529541,1.387751857439677,1.387751857439677,1.387751857439677,1.3908361871484052,-0.0030843297087191036,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:17.669015646+00:00,1.385245680809021,1.3848904371261597,1.3848904371261597,1.3848904371261597,1.3904255044519271,-0.005535067325757926,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:17.918998718+00:00,1.381788969039917,1.3823794921239216,1.3823794921239216,1.3823794921239216,1.3900693345406099,-0.00768984241667831,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:18.168981791+00:00,1.3801038265228271,1.3796909252802532,1.3796909252802532,1.3796909252802532,1.3897731125758321,-0.01008218729556899,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:18.418965101+00:00,1.3771799802780151,1.3779433568318684,1.3779433568318684,1.3779433568318684,1.389541979910503,-0.011598623078624677,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:18.668948174+00:00,1.3765462636947632,1.376133402188619,1.376133402188619,1.376133402188619,1.3893807051188194,-0.013247302930190347,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:18.918931246+00:00,1.3746739625930786,1.3750675916671753,1.3750675916671753,1.3750675916671753,1.3892936163267235,-0.014226024659538126,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:19.168914318+00:00,1.373982548713684,1.3735984961191814,1.3735984961191814,1.3735984961191814,1.3892845446738973,-0.015686048554706424,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:19.418897390+00:00,1.3721389770507812,1.3720717430114746,1.3720717430114746,1.3720717430114746,1.3893567732627607,-0.01728503025127714,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:19.668880463+00:00,1.3700937032699585,1.3703577915827434,1.3703577915827434,1.3703577915827434,1.3895129833258895,-0.019155191743137397,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:19.918863535+00:00,1.3688406944274902,1.3690423170725505,1.3690423170725505,1.3690423170725505,1.389755193574962,-0.02071287650240296,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:20.168846607+00:00,1.3681925535202026,1.368543028831482,1.368543028831482,1.368543028831482,1.3900846979163335,-0.02154166908484363,1,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:20.418829918+00:00,1.368595838546753,1.3717020750045776,1.3717020750045776,1.3717020750045776,1.3905020201750664,-0.018799945170481072,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:20.668812990+00:00,1.3783178329467773,1.3798973957697551,1.3798973957697551,1.3798973957697551,1.391006927401045,-0.01110953163128238,0,0,0.0,0.0,0.0,0,0.0
2024-05-17 14:48:20.918796062+00:00,1.3927785158157349,1.3924520413080852,1.3924520413080852,1.3924520413080852,1.3915985592736373,0.0008534820344558314,0,0,0.0,0.0,0.0,0,0.0
