timestamp,eda_raw,eda_smoothed,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
2024-05-13 14:58:42.266555070+00:00,0.05725933238863945,0.05698087438941002,0.05698087438941002,0.05698087438941002,0.05696177409027372,1.910029913701664e-05,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:42.516555071+00:00,0.05642395839095116,0.05664960543314616,0.05664960543314616,0.05664960543314616,0.05692924020706039,-0.00027963477391355635,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:42.766555071+00:00,0.05626552551984787,0.056371147433916725,0.056371147433916725,0.056371147433916725,0.056896756613003176,-0.0005256091790858143,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:43.016555071+00:00,0.05642395839095116,0.056371147433916725,0.056371147433916725,0.056371147433916725,0.056864505178735765,-0.0004933577448184318,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:43.266555070+00:00,0.05642395839095116,0.05618870879213015,0.05618870879213015,0.05618870879213015,0.05683265140223597,-0.0006439426101052291,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:43.516555071+00:00,0.055718209594488144,0.05614069849252701,0.05614069849252701,0.05614069849252701,0.0568013403381913,-0.0006606418456637,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:43.766555071+00:00,0.056279927492141724,0.05618870879213015,0.05618870879213015,0.05618870879213015,0.05677069419441267,-0.0005819854022819189,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:44.016555071+00:00,0.05656798928976059,0.05635674421985944,0.05635674421985944,0.05635674421985944,0.056740811955932384,-0.0003840677360723384,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:44.266555309+00:00,0.05622231587767601,0.05628953004876772,0.05628953004876772,0.05628953004876772,0.05671177178724435,-0.00042224173847602936,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:44.516555309+00:00,0.05607828497886658,0.05646716679135958,0.05646716679135958,0.05646716679135958,0.05668363469864859,-0.0002164679072884255,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:44.766555309+00:00,0.05710089951753616,0.05643836036324501,0.05643836036324501,0.05643836036324501,0.0566564480320758,-0.0002180876688302243,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:45.016555309+00:00,0.05613589659333229,0.0565967932343483,0.0565967932343483,0.0565967932343483,0.056630248935613615,-3.3455701264772946e-05,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:45.266555309+00:00,0.05655358359217644,0.05634714042147001,0.05634714042147001,0.05634714042147001,0.05660506743587383,-0.00025792701440329634,1,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:45.516555309+00:00,0.05635194107890129,0.056567986806233726,0.056567986806233726,0.056567986806233726,0.056580927996952024,-1.294119071779013e-05,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:45.766555309+00:00,0.056798435747623444,0.05666400740544001,0.05666400740544001,0.05666400740544001,0.05655785068602756,0.00010615671941293738,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:46.016555309+00:00,0.0568416453897953,0.05664480353395144,0.05664480353395144,0.05664480353395144,0.05653585411844429,0.00010894941550760917,0,1,0.00010894941550760917,0.0003668764299109055,0.75,0,0.0
2024-05-13 14:58:46.266555309+00:00,0.05629432946443558,0.0565967932343483,0.0565967932343483,0.0565967932343483,0.05651495892293716,8.183431141156924e-05,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:46.516555309+00:00,0.05665440484881401,0.056577589362859726,0.056577589362859726,0.056577589362859726,0.05649518924352225,8.240011933790041e-05,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:46.766555309+00:00,0.05678403377532959,0.05615990236401558,0.05615990236401558,0.05615990236401558,0.0564765717166253,-0.0003166693526093003,0,0,0.0,0.0,0.0,1,0.75
2024-05-13 14:58:47.016555309+00:00,0.05504126846790314,0.05578542376557986,0.05578542376557986,0.05578542376557986,0.0564591305725157,-0.0006737068069354241,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:47.266555309+00:00,0.05553096905350685,0.05564619476596514,0.05564619476596514,0.05564619476596514,0.05644287817366312,-0.0007966834076975564,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:47.516555309+00:00,0.05636634677648544,0.05593905597925186,0.05593905597925186,0.05593905597925186,0.05642780566863771,-0.0004887496893854225,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:47.766555309+00:00,0.05591985210776329,0.05593425532182058,0.05593425532182058,0.05593425532182058,0.05641387983643263,-0.00047962451461161623,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:48.016555309+00:00,0.055516567081213,0.05569420506556829,0.05569420506556829,0.05569420506556829,0.05640104501183295,-0.0007068399462642145,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:48.266555547+00:00,0.05564619600772858,0.055574179937442146,0.055574179937442146,0.055574179937442146,0.0563892234343989,-0.0008150434969563012,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:48.516555548+00:00,0.05555977672338486,0.05538694063822428,0.05538694063822428,0.05538694063822428,0.05637831136886415,-0.0009913707306394026,1,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:48.766555548+00:00,0.05495484918355942,0.05552136773864428,0.05552136773864428,0.05552136773864428,0.05636817407761306,-0.0008468063389682999,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:49.016555548+00:00,0.05604947730898857,0.05712490404645602,0.05712490404645602,0.05712490404645602,0.05635864694864412,0.0007662570978123908,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:49.266555547+00:00,0.06037038564682007,0.0579218715429306,0.0579218715429306,0.0579218715429306,0.05634955292086987,0.0015723186220612368,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:49.516555548+00:00,0.05734575167298317,0.05848358944058418,0.05848358944058418,0.05848358944058418,0.05634073554913224,0.0021428538914524584,0,1,0.0021428538914524584,0.0031342246220918612,1.0,0,0.0
2024-05-13 14:58:49.766555548+00:00,0.05773463100194931,0.05698087438941002,0.05698087438941002,0.05698087438941002,0.05633208812805725,0.0006487862613533093,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:50.016555548+00:00,0.05586224049329758,0.0566688080628713,0.0566688080628713,0.0566688080628713,0.05632355841219219,0.00034524965067968206,0,0,0.0,0.0,0.0,1,0.5
2024-05-13 14:58:50.266555547+00:00,0.056409552693367004,0.05643836036324501,0.05643836036324501,0.05643836036324501,0.05631513119027446,0.00012322917297116488,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 14:58:50.516555548+00:00,0.05704328790307045,0.05649117132027944,0.05649117132027944,0.05649117132027944,0.05630680909238975,0.00018436222789034698,0,0,0.0,0.0,0.0,0,0.0
