Values,Timestamp,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
0.07960132509469986,2024-05-17 16:23:38.207894564+00:00,0.07996619989474614,0.07996619989474614,0.08019931776007999,-0.00023311772073642608,0,0,0.0,0.0,0.0,0,0.0
0.08069594949483871,2024-05-17 16:23:38.457878351+00:00,0.08062393714984258,0.08062393714984258,0.08019276789086154,0.00043116943433516117,0,0,0.0,0.0,0.0,0,0.0
0.08157453685998917,2024-05-17 16:23:38.707862139+00:00,0.08111363897720973,0.08111363897720973,0.0801858581868109,0.000927780998978076,0,1,0.000927780998978076,,,0,0.0
0.0810704305768013,2024-05-17 16:23:38.957845926+00:00,0.08083998163541158,0.08083998163541158,0.08017843198798687,0.0006615498917706118,0,0,0.0,0.0,0.0,0,0.0
0.07987497746944427,2024-05-17 16:23:39.207829714+00:00,0.08051351209481557,0.08051351209481557,0.08017035657213185,0.000343155805402901,0,0,0.0,0.0,0.0,0,0.0
0.08059512823820114,2024-05-17 16:23:39.457813501+00:00,0.08051351209481557,0.08051351209481557,0.08016152265103564,0.0003519897675347616,0,0,0.0,0.0,0.0,0,0.0
0.0810704305768013,2024-05-17 16:23:39.707797289+00:00,0.080359881122907,0.080359881122907,0.08015183820650525,0.00020804328389951808,0,0,0.0,0.0,0.0,0,0.0
0.07941408455371857,2024-05-17 16:23:39.957781076+00:00,0.08013423532247543,0.08013423532247543,0.0801412230640961,-6.9873276401154975e-06,0,0,0.0,0.0,0.0,0,0.0
0.07991819083690643,2024-05-17 16:23:40.207764864+00:00,0.07959652195374171,0.07959652195374171,0.08012960285853174,-0.0005330804415683723,0,0,0.0,0.0,0.0,0,0.0
0.07945729047060013,2024-05-17 16:23:40.457748413+00:00,0.07951970646778743,0.07951970646778743,0.08011689944295,-0.0005971924599388688,0,0,0.0,0.0,0.0,0,0.0
0.07918363809585571,2024-05-17 16:23:40.707732201+00:00,0.079692542552948,0.079692542552948,0.08010302081036884,-0.00041047768744920506,0,0,0.0,0.0,0.0,0,0.0
0.08043669909238815,2024-05-17 16:23:40.957715988+00:00,0.07965413480997086,0.07965413480997086,0.08008785637538167,-0.0004337209379801054,0,0,0.0,0.0,0.0,0,0.0
0.0793420672416687,2024-05-17 16:23:41.207699776+00:00,0.07955811421076457,0.07955811421076457,0.08007127736804905,-0.000513162469740194,0,0,0.0,0.0,0.0,0,0.0
0.07889557629823685,2024-05-17 16:23:41.457683563+00:00,0.07903000215689342,0.07903000215689342,0.08005313615621637,-0.0010231332490910666,1,0,0.0,0.0,0.0,0,0.0
0.07885236293077469,2024-05-17 16:23:41.707667351+00:00,0.07924604664246242,0.07924604664246242,0.08003326103544814,-0.0007872135775989651,0,0,0.0,0.0,0.0,0,0.0
0.0799902006983757,2024-05-17 16:23:41.957651138+00:00,0.07926044861475627,0.07926044861475627,0.08001145046130258,-0.0007510009636728042,0,0,0.0,0.0,0.0,0,0.0
0.07893878221511841,2024-05-17 16:23:42.207634926+00:00,0.07964453101158142,0.07964453101158142,0.07998747268983045,-0.00034294072572344295,0,0,0.0,0.0,0.0,0,0.0
0.08000461012125015,2024-05-17 16:23:42.457618475+00:00,0.080143836637338,0.080143836637338,0.07996107246964833,0.00018276519183241659,0,0,0.0,0.0,0.0,0,0.0
