timestamp,eda_raw,eda_smoothed,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
2024-05-13 16:16:04.074801207+00:00,0.1423235684633255,0.1426212340593338,0.1426212340593338,0.1426212340593338,0.14273482504175578,-0.00011359098242097191,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:04.324784279+00:00,0.14310133457183838,0.14284688234329224,0.14284688234329224,0.14284688234329224,0.14273971269280092,0.0001071696504921504,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:04.574767113+00:00,0.14311574399471283,0.14245800177256265,0.14245800177256265,0.14245800177256265,0.14274527297961387,-0.0002872712070505494,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:04.824749947+00:00,0.14115692675113678,0.14192028840382895,0.14192028840382895,0.14192028840382895,0.14275149237889462,-0.0008312039750651589,1,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:05.074733019+00:00,0.1414881944656372,0.1419538954893748,0.1419538954893748,0.1419538954893748,0.14275834417048822,-0.0008044486811130728,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:05.324715853+00:00,0.1432165652513504,0.1429188996553421,0.1429188996553421,0.1429188996553421,0.14276577996324144,0.00015311969210083634,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:05.574698925+00:00,0.1440519392490387,0.1437398741642634,0.1437398741642634,0.1437398741642634,0.14277373501790544,0.0009661391463579886,0,1,0.0009661391463579886,0.0017973431214231474,0.75,0,0.0
2024-05-13 16:16:05.824681759+00:00,0.14395111799240112,0.14360064268112183,0.14360064268112183,0.14360064268112183,0.14278214829555821,0.000818494385563535,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:06.074664593+00:00,0.14279887080192566,0.14300531645615897,0.14300531645615897,0.14300531645615897,0.14279098042676153,0.0002143360293972534,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:06.324647665+00:00,0.14226596057415009,0.14239078760147095,0.14239078760147095,0.14239078760147095,0.1428002143868724,-0.000409426785401732,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:06.574630499+00:00,0.1421075314283371,0.14240999519824982,0.14240999519824982,0.14240999519824982,0.14280984146470124,-0.00039984626645180705,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:06.824613333+00:00,0.14285649359226227,0.1426932563384374,0.1426932563384374,0.1426932563384374,0.14281984697547623,-0.00012659063703926733,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:07.074596405+00:00,0.14311574399471283,0.1428900957107544,0.1428900957107544,0.1428900957107544,0.14283020606137914,5.9889649374787574e-05,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:07.324579239+00:00,0.14269804954528809,0.14309653639793396,0.14309653639793396,0.14309653639793396,0.14284088844756754,0.0002556479503659352,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:07.574562311+00:00,0.14347581565380096,0.1430677274862925,0.1430677274862925,0.1430677274862925,0.14285186550727433,0.0002158619790176296,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:07.824545145+00:00,0.1430293172597885,0.14292369782924652,0.14292369782924652,0.14292369782924652,0.14286311474027963,6.058308896630716e-05,0,0,0.0,0.0,0.0,1,2.25
2024-05-13 16:16:08.074527979+00:00,0.14226596057415009,0.14269325137138367,0.14269325137138367,0.14269325137138367,0.14287461945770705,-0.0001813680863240063,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:08.324511051+00:00,0.1427844762802124,0.14284688731034598,0.14284688731034598,0.14284688731034598,0.1428863646808622,-3.9477370516850215e-05,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:08.574493885+00:00,0.14349022507667542,0.14301492273807526,0.14301492273807526,0.14301492273807526,0.1428983338312274,0.00011658890684719493,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:08.824476719+00:00,0.14277006685733795,0.1436486542224884,0.1436486542224884,0.1436486542224884,0.14291051105174185,0.0007381431707458898,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:09.074459791+00:00,0.14468567073345184,0.1437974820534388,0.1437974820534388,0.1437974820534388,0.14292289046416914,0.0008745915892690053,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:09.324442625+00:00,0.14393670856952667,0.14377347628275552,0.14377347628275552,0.14377347628275552,0.1429354880954718,0.0008379881872831065,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:09.574425697+00:00,0.14269804954528809,0.14373986919720969,0.14373986919720969,0.14373986919720969,0.1429483496658313,0.0007915195313777765,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:09.824408531+00:00,0.14458484947681427,0.14385509490966797,0.14385509490966797,0.14385509490966797,0.14296155264730556,0.000893542262361863,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:10.074391365+00:00,0.14428238570690155,0.14358623822530112,0.14358623822530112,0.14358623822530112,0.14297520587492457,0.0006110323503761079,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:10.324374437+00:00,0.1418914794921875,0.14244359731674194,0.14244359731674194,0.14244359731674194,0.14298944502542504,-0.0005458477086834201,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:10.574357271+00:00,0.14115692675113678,0.14199230074882507,0.14199230074882507,0.14199230074882507,0.1430044173008597,-0.0010121165520348106,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:10.824340343+00:00,0.14292849600315094,0.14234277606010437,0.14234277606010437,0.14234277606010437,0.14302025879026065,-0.0006774827301563544,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:11.074323177+00:00,0.1429429054260254,0.1426884482304255,0.1426884482304255,0.1426884482304255,0.14303708007541516,-0.00034863184498958754,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:11.324306011+00:00,0.14219394326210022,0.1424628049135208,0.1424628049135208,0.1424628049135208,0.14305496636841855,-0.0005921614548975134,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:11.574289083+00:00,0.14225156605243683,0.1420931269725164,0.1420931269725164,0.1420931269725164,0.14307398104468796,-0.0009808540721711666,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:11.824271917+00:00,0.14183387160301208,0.14297651251157126,0.14297651251157126,0.14297651251157126,0.14309416444498343,-0.00011765193341157567,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:12.074254751+00:00,0.14484409987926483,0.1429429054260254,0.1429429054260254,0.1429429054260254,0.14311553487725995,-0.00017262945123377882,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:12.324237823+00:00,0.14215074479579926,0.14304372668266296,0.14304372668266296,0.14304372668266296,0.1431380963359864,-9.436965332249294e-05,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:12.574220657+00:00,0.1421363353729248,0.14221795399983725,0.14221795399983725,0.14221795399983725,0.14316184373953753,-0.0009438897396991593,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:12.824203730+00:00,0.14236678183078766,0.1420451154311498,0.1420451154311498,0.1420451154311498,0.14318675701312944,-0.0011416415819783417,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:13.074186563+00:00,0.14163222908973694,0.14205471674601236,0.14205471674601236,0.14205471674601236,0.14321278763294804,-0.0011580708869342387,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:13.324169397+00:00,0.1421651393175125,0.14227556188901266,0.14227556188901266,0.14227556188901266,0.14323984819253377,-0.0009642863035195618,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:13.574152470+00:00,0.1430293172597885,0.14278926948706308,0.14278926948706308,0.14278926948706308,0.14326781126315938,-0.00047854177609464756,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:13.824135303+00:00,0.14317335188388824,0.14246279994646707,0.14246279994646707,0.14246279994646707,0.1432965153205733,-0.0008337153741044456,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:14.074118137+00:00,0.1411857306957245,0.14243879914283752,0.14243879914283752,0.14243879914283752,0.14332576998586222,-0.000886970843022838,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:14.324101210+00:00,0.14295731484889984,0.14226596554120383,0.14226596554120383,0.14226596554120383,0.14335535504906996,-0.0010893895078642572,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:14.574084044+00:00,0.14265485107898712,0.14315415422121683,0.14315415422121683,0.14315415422121683,0.14338501759612002,-0.00023086337490133425,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:14.824067116+00:00,0.14385029673576355,0.1437398741642634,0.1437398741642634,0.1437398741642634,0.14341447726976977,0.00032539689449547334,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:15.074049950+00:00,0.14471447467803955,0.14437840382258096,0.14437840382258096,0.14437840382258096,0.14344344324366173,0.0009349605789211291,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:15.324032784+00:00,0.14457044005393982,0.14459445079167685,0.14459445079167685,0.14459445079167685,0.14347163613530178,0.0011228146563769781,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:15.574015856+00:00,0.14449843764305115,0.1445128321647644,0.1445128321647644,0.1445128321647644,0.1434988056014813,0.001014026563285005,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:15.823998690+00:00,0.14446961879730225,0.14434479673703512,0.14434479673703512,0.14434479673703512,0.14352473866111762,0.0008200580759193461,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:16.073981762+00:00,0.14406633377075195,0.14421036839485168,0.14421036839485168,0.14421036839485168,0.14354925915532368,0.0006611092395297692,1,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:16.323964596+00:00,0.14409515261650085,0.14423437416553497,0.14423437416553497,0.14423437416553497,0.14357222287201873,0.0006621512935179409,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:16.573947430+00:00,0.1445416361093521,0.14456084370613098,0.14456084370613098,0.14456084370613098,0.14359351390222763,0.0009673298039049958,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:16.823930502+00:00,0.14504574239253998,0.14488251010576883,0.14488251010576883,0.14488251010576883,0.14361304630663355,0.0012694637991369155,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:17.073913336+00:00,0.14506015181541443,0.14516096810499826,0.14516096810499826,0.14516096810499826,0.1436307716115973,0.0015301964934025646,0,0,0.0,0.0,0.0,0,0.0
2024-05-13 16:16:17.323896170+00:00,0.1453770101070404,0.14534340798854828,0.14534340798854828,0.14534340798854828,0.1436466889228464,0.0016967190657034361,0,1,0.0016967190657034361,0.001035609826173667,1.25,0,0.0
2024-05-13 16:16:17.573879242+00:00,0.14559306204319,0.14476728439331055,0.14476728439331055,0.14476728439331055,0.14366085244140409,0.001106431951907972,0,0,0.0,0.0,0.0,1,0.25
