Timestamp,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Quality,PPG_Peaks
2024-05-03 14:20:39.011929035+00:00,0.019217386841773987,0.013429303361485123,0.3538230039968102,0.6356465880040116,0
2024-05-03 14:20:39.027554035+00:00,0.01601768471300602,0.010220543547350299,0.3537942734673917,0.6356026686791926,0
2024-05-03 14:20:39.043179035+00:00,0.01177119929343462,0.005992773921016416,0.3537655496655361,0.6355587537091372,0
2024-05-03 14:20:39.058804035+00:00,0.006562788970768452,0.0008279862129862148,0.3537368325897594,0.635514843093845,0
2024-05-03 14:20:39.074429035+00:00,0.0006277129286900163,-0.005047472383742126,0.3537081222385783,0.6354709368333162,0
2024-05-03 14:20:39.090054035+00:00,-0.005671266000717878,-0.011279966806209924,0.35367941861050994,0.6354270349275511,0
2024-05-03 14:20:39.105679035+00:00,-0.011889222078025341,-0.01742978967962639,0.35365072170407186,0.6353831373765494,0
2024-05-03 14:20:39.121304035+00:00,-0.017556680366396904,-0.023028262260466597,0.3536220315177824,0.6353392441803112,0
2024-05-03 14:20:39.136929035+00:00,-0.022241316735744476,-0.027640092389434726,0.35359334805016,0.6352953553388364,0
2024-05-03 14:20:39.152554035+00:00,-0.02560284361243248,-0.030920514445038495,0.3535646712997237,0.6352514708521251,0
2024-05-03 14:20:39.168179035+00:00,-0.02743140049278736,-0.032658613203592736,0.35353600126499346,0.6352075907201772,0
2024-05-03 14:20:39.183804035+00:00,-0.027669090777635574,-0.03280094367075734,0.35350733794448913,0.6351637149429927,0
2024-05-03 14:20:39.199429035+00:00,-0.026416754350066185,-0.03145258296162541,0.35347868133673155,0.6351198435205719,0
2024-05-03 14:20:39.215054035+00:00,-0.02391871064901352,-0.028856009129404298,0.35345003144024173,0.6350759764529144,0
2024-05-03 14:20:39.230679035+00:00,-0.020521163940429688,-0.02535164139510495,0.35342138825354136,0.6350321137400206,0
2024-05-03 14:20:39.246304035+00:00,-0.016616370528936386,-0.02132698889370716,0.3533927517751526,0.63498825538189,0
2024-05-03 14:20:39.261929034+00:00,-0.012587279081344604,-0.017163241200568707,0.35336412200359807,0.6349444013785228,0
