Values,Timestamp,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
1.1711255311965942,2024-05-09 18:44:39.013990402+00:00,1.1649082501729329,1.1649082501729329,1.1690592434988982,-0.0041509861909302045,0,0,0.0,0.0,0.0,0,0.0
1.1524736881256104,2024-05-09 18:44:39.263960123+00:00,1.1535154581069946,1.1535154581069946,1.1664216338430877,-0.012906168117546538,0,0,0.0,0.0,0.0,0,0.0
1.1369471549987793,2024-05-09 18:44:39.513930082+00:00,1.1380034287770588,1.1380034287770588,1.1639247650918847,-0.025921328205692075,0,0,0.0,0.0,0.0,0,0.0
1.124589443206787,2024-05-09 18:44:39.763899803+00:00,1.125443975130717,1.125443975130717,1.1615904812711626,-0.036146497536018875,0,0,0.0,0.0,0.0,0,0.0
1.1147953271865845,2024-05-09 18:44:40.013869762+00:00,1.1152418454488118,1.1152418454488118,1.15943967343967,-0.04419781888911243,0,0,0.0,0.0,0.0,0,0.0
1.106340765953064,2024-05-09 18:44:40.263839483+00:00,1.1075506210327148,1.1075506210327148,1.1574918983103093,-0.04994126767951113,0,0,0.0,0.0,0.0,0,0.0
1.101515769958496,2024-05-09 18:44:40.513809203+00:00,1.101462960243225,1.101462960243225,1.155765069655454,-0.054302099322144644,0,0,0.0,0.0,0.0,0,0.0
1.0965323448181152,2024-05-09 18:44:40.763779163+00:00,1.0972668727238972,1.0972668727238972,1.1542752271659937,-0.05700834386806717,0,0,0.0,0.0,0.0,0,0.0
1.0937525033950806,2024-05-09 18:44:41.013748884+00:00,1.0932820240656536,1.0932820240656536,1.153036367905771,-0.059754332794303755,0,0,0.0,0.0,0.0,0,0.0
1.0895612239837646,2024-05-09 18:44:41.263718842+00:00,1.0898780822753906,1.0898780822753906,1.1520603204614663,-0.06218222668514474,0,0,0.0,0.0,0.0,0,0.0
1.0863205194473267,2024-05-09 18:44:41.513688563+00:00,1.0860036611557007,1.0860036611557007,1.1513566388432497,-0.06535296575309625,0,0,0.0,0.0,0.0,0,0.0
1.0821292400360107,2024-05-09 18:44:41.763658285+00:00,1.08300785223643,1.08300785223643,1.1509324988432394,-0.0679246342657957,0,0,0.0,0.0,0.0,0,0.0
1.0805737972259521,2024-05-09 18:44:42.013628244+00:00,1.079642375310262,1.079642375310262,1.1507925908638659,-0.07115020283880993,0,0,0.0,0.0,0.0,0,0.0
1.0762240886688232,2024-05-09 18:44:42.263597965+00:00,1.0762336651484172,1.0762336651484172,1.150939007972864,-0.07470532977494321,0,0,0.0,0.0,0.0,0,0.0
1.071903109550476,2024-05-09 18:44:42.513567923+00:00,1.072632908821106,1.072632908821106,1.1513711242736162,-0.07873820211414113,0,0,0.0,0.0,0.0,0,0.0
1.0697715282440186,2024-05-09 18:44:42.763537645+00:00,1.0700595378875732,1.0700595378875732,1.1520854609856321,-0.08202590952393823,0,0,0.0,0.0,0.0,0,0.0
1.068503975868225,2024-05-09 18:44:43.013507366+00:00,1.0672941605250041,1.0672941605250041,1.1530755469854514,-0.08578137271146648,0,0,0.0,0.0,0.0,0,0.0
1.0636069774627686,2024-05-09 18:44:43.263477324+00:00,1.0643799304962158,1.0643799304962158,1.1543317792151788,-0.08995183486430686,0,0,0.0,0.0,0.0,0,0.0
1.0610288381576538,2024-05-09 18:44:43.513447046+00:00,1.0615761677424114,1.0615761677424114,1.1558412780737584,-0.09426509644901629,0,0,0.0,0.0,0.0,0,0.0
1.0600926876068115,2024-05-09 18:44:43.763416767+00:00,1.0599726438522339,1.0599726438522339,1.157587735129567,-0.09761507745467105,0,0,0.0,0.0,0.0,0,0.0
1.0587964057922363,2024-05-09 18:44:44.013386726+00:00,1.058868408203125,1.058868408203125,1.1595512635740737,-0.1006828417051685,0,0,0.0,0.0,0.0,0,0.0
1.0577161312103271,2024-05-09 18:44:44.263356447+00:00,1.0589596033096313,1.0589596033096313,1.1617082651684965,-0.10274864845757546,1,0,0.0,0.0,0.0,0,0.0
1.0603662729263306,2024-05-09 18:44:44.513326406+00:00,1.0665740172068279,1.0665740172068279,1.1640313371315327,-0.09745730690642747,0,0,0.0,0.0,0.0,0,0.0
1.0816396474838257,2024-05-09 18:44:44.763296127+00:00,1.088495413462321,1.088495413462321,1.1664893021820342,-0.07799387621439205,0,0,0.0,0.0,0.0,0,0.0
1.1234803199768066,2024-05-09 18:44:45.013265848+00:00,1.1222225030263264,1.1222225030263264,1.1690475168508674,-0.046825001974036023,0,0,0.0,0.0,0.0,0,0.0
1.1615475416183472,2024-05-09 18:44:45.263235807+00:00,1.1572458346684773,1.1572458346684773,1.171668569276338,-0.0144227235664217,0,0,0.0,0.0,0.0,0,0.0
1.1867096424102783,2024-05-09 18:44:45.513205527+00:00,1.1832576990127563,1.1832576990127563,1.1743132870669124,0.008944422011128855,0,0,0.0,0.0,0.0,0,0.0
1.2015159130096436,2024-05-09 18:44:45.763175488+00:00,1.196930964787801,1.196930964787801,1.1769417926384043,0.019989181058183605,0,0,0.0,0.0,0.0,0,0.0
1.2025673389434814,2024-05-09 18:44:46.013145208+00:00,1.2047278086344402,1.2047278086344402,1.179514337792855,0.0252134783998937,0,0,0.0,0.0,0.0,0,0.0
1.2101001739501953,2024-05-09 18:44:46.263114929+00:00,1.2203454971313477,1.2203454971313477,1.181991842448247,0.03835366068297849,0,0,0.0,0.0,0.0,0,0.0
1.2483689785003662,2024-05-09 18:44:46.513084887+00:00,1.2504430214564006,1.2504430214564006,1.1843363214880536,0.06610670418758574,0,0,0.0,0.0,0.0,0,0.0
1.2928599119186401,2024-05-09 18:44:46.763054609+00:00,1.2939497232437134,1.2939497232437134,1.186511511501894,0.10743821394373038,0,0,0.0,0.0,0.0,0,0.0
1.3406202793121338,2024-05-09 18:44:47.013024569+00:00,1.3470276594161987,1.3470276594161987,1.1884839205703461,0.15854373877911132,0,0,0.0,0.0,0.0,0,0.0
1.4076027870178223,2024-05-09 18:44:47.262994289+00:00,1.3844495217005413,1.3844495217005413,1.1902242865691879,0.19422523252991888,0,0,0.0,0.0,0.0,0,0.0
1.4051254987716675,2024-05-09 18:44:47.512964010+00:00,1.4017839829126995,1.4017839829126995,1.1917091451428248,0.21007483235299784,0,1,0.21007483235299784,0.3128234808105733,3.2496075806046543,0,0.0
1.3926236629486084,2024-05-09 18:44:47.762933969+00:00,1.3890420993169148,1.3890420993169148,1.192922042771308,0.19612004801793417,0,0,0.0,0.0,0.0,0,0.0
1.3693771362304688,2024-05-09 18:44:48.012903690+00:00,1.3640528519948323,1.3640528519948323,1.1938540302725111,0.17019880977410806,0,0,0.0,0.0,0.0,0,0.0
1.33015775680542,2024-05-09 18:44:48.262873650+00:00,1.3318572839101155,1.3318572839101155,1.1945033741671855,0.13735389405037013,0,0,0.0,0.0,0.0,0,0.0
1.296036958694458,2024-05-09 18:44:48.512843370+00:00,1.2984999020894368,1.2984999020894368,1.1948746977545417,0.1036251845605831,0,0,0.0,0.0,0.0,0,0.0
1.2693049907684326,2024-05-09 18:44:48.762813091+00:00,1.2701499462127686,1.2701499462127686,1.1949778423821023,0.0751720796242024,0,0,0.0,0.0,0.0,0,0.0
1.245107889175415,2024-05-09 18:44:49.012783051+00:00,1.2470571200052898,1.2470571200052898,1.1948266850075862,0.052230405996452844,0,0,0.0,0.0,0.0,1,1.4998188833559942
1.2267584800720215,2024-05-09 18:44:49.262752771+00:00,1.2278626759847004,1.2278626759847004,1.1944380686063436,0.03342457320837984,0,0,0.0,0.0,0.0,0,0.0
1.211721658706665,2024-05-09 18:44:49.512722492+00:00,1.212768316268921,1.212768316268921,1.1938309091945183,0.01893736735156752,0,0,0.0,0.0,0.0,0,0.0
1.1998248100280762,2024-05-09 18:44:49.762692451+00:00,1.2005257209142048,1.2005257209142048,1.19302547544663,0.007500199798866389,0,0,0.0,0.0,0.0,0,0.0
1.1900306940078735,2024-05-09 18:44:50.012662172+00:00,1.1901027361551921,1.1901027361551921,1.1920428163802945,-0.0019401322400613014,0,0,0.0,0.0,0.0,0,0.0
1.1804527044296265,2024-05-09 18:44:50.262632132+00:00,1.1809760332107544,1.1809760332107544,1.1909043061112912,-0.009928331667736712,0,0,0.0,0.0,0.0,0,0.0
1.1724447011947632,2024-05-09 18:44:50.512601851+00:00,1.1738465627034504,1.1738465627034504,1.189631275405131,-0.015784778630736337,0,0,0.0,0.0,0.0,0,0.0
1.168642282485962,2024-05-09 18:44:50.762571573+00:00,1.1673892339070637,1.1673892339070637,1.1882447124533608,-0.020855552048199555,0,0,0.0,0.0,0.0,0,0.0
1.1610807180404663,2024-05-09 18:44:51.012541533+00:00,1.1620792945226033,1.1620792945226033,1.1867650231474858,-0.024685810109478817,0,0,0.0,0.0,0.0,0,0.0
1.1565148830413818,2024-05-09 18:44:51.262511253+00:00,1.1565004984537761,1.1565004984537761,1.1852118377043364,-0.028711429123745004,0,0,0.0,0.0,0.0,0,0.0
1.15190589427948,2024-05-09 18:44:51.512481213+00:00,1.1521315574645996,1.1521315574645996,1.1836038487342777,-0.03147238993027846,0,0,0.0,0.0,0.0,0,0.0
1.147973895072937,2024-05-09 18:44:51.762450933+00:00,1.1474697987238567,1.1474697987238567,1.1819586716482189,-0.0344889807607064,0,0,0.0,0.0,0.0,0,0.0
1.1425296068191528,2024-05-09 18:44:52.012420654+00:00,1.1434849898020427,1.1434849898020427,1.1802927234581695,-0.03680785104227674,0,0,0.0,0.0,0.0,0,0.0
1.139951467514038,2024-05-09 18:44:52.262390614+00:00,1.1403307517369587,1.1403307517369587,1.1786211181477155,-0.0382904937023921,0,0,0.0,0.0,0.0,0,0.0
1.1385111808776855,2024-05-09 18:44:52.512360334+00:00,1.138338327407837,1.138338327407837,1.1769575833059716,-0.03861939342807113,0,0,0.0,0.0,0.0,0,0.0
1.136552333831787,2024-05-09 18:44:52.762330294+00:00,1.1358033816019695,1.1358033816019695,1.175314404402767,-0.039511170874129524,0,0,0.0,0.0,0.0,0,0.0
1.1323466300964355,2024-05-09 18:44:53.012300014+00:00,1.1332780520121257,1.1332780520121257,1.1737023897673586,-0.04042449664408667,0,0,0.0,0.0,0.0,0,0.0
1.1309351921081543,2024-05-09 18:44:53.262269735+00:00,1.131386439005534,1.131386439005534,1.1721308417148044,-0.040744572647156085,1,0,0.0,0.0,0.0,0,0.0
1.1308774948120117,2024-05-09 18:44:53.512239695+00:00,1.1326731046040852,1.1326731046040852,1.1706075378572776,-0.03793461442894373,0,0,0.0,0.0,0.0,0,0.0
1.1362066268920898,2024-05-09 18:44:53.762209415+00:00,1.138079007466634,1.138079007466634,1.1691387588511188,-0.03105994393578053,0,0,0.0,0.0,0.0,0,0.0
1.1471529006958008,2024-05-09 18:44:54.012179136+00:00,1.1492173671722412,1.1492173671722412,1.1677294187167453,-0.018512255550958943,0,0,0.0,0.0,0.0,0,0.0
1.164292573928833,2024-05-09 18:44:54.262149096+00:00,1.1633611520131428,1.1633611520131428,1.1663833455417116,-0.0030224090043944533,0,0,0.0,0.0,0.0,0,0.0
1.178637981414795,2024-05-09 18:44:54.512118816+00:00,1.1769864161809285,1.1769864161809285,1.1651037160796684,0.011882473215029138,0,0,0.0,0.0,0.0,0,0.0
1.1880286931991577,2024-05-09 18:44:54.762088776+00:00,1.1844039758046467,1.1844039758046467,1.1638935756037816,0.020510162044584324,0,0,0.0,0.0,0.0,0,0.0
1.1865452527999878,2024-05-09 18:44:55.012058496+00:00,1.1857674519220989,1.1857674519220989,1.1627563165441146,0.023010886182041015,0,1,0.023010886182041015,0.0637554588291971,1.74978869724866,0,0.0
1.1827284097671509,2024-05-09 18:44:55.262028217+00:00,1.181571364402771,1.181571364402771,1.161695997049133,0.019875107447524396,0,0,0.0,0.0,0.0,0,0.0
1.1754404306411743,2024-05-09 18:44:55.511998177+00:00,1.1747827132542927,1.1747827132542927,1.1607174507123532,0.014064992363742453,0,0,0.0,0.0,0.0,0,0.0
1.1661792993545532,2024-05-09 18:44:55.761967897+00:00,1.1663569609324138,1.1663569609324138,1.1598262128314494,0.006530468207263151,0,0,0.0,0.0,0.0,0,0.0
1.1574511528015137,2024-05-09 18:44:56.011937857+00:00,1.1582000652949016,1.1582000652949016,1.1590283241399186,-0.0008285477688653189,0,0,0.0,0.0,0.0,0,0.0
1.1509697437286377,2024-05-09 18:44:56.261907577+00:00,1.1517523129781086,1.1517523129781086,1.158330076494848,-0.0065780606459457415,0,0,0.0,0.0,0.0,0,0.0
1.1468360424041748,2024-05-09 18:44:56.511877298+00:00,1.1473209857940674,1.1473209857940674,1.1577377581587465,-0.010417076724027106,0,0,0.0,0.0,0.0,1,1.4998188833559942
1.1441571712493896,2024-05-09 18:44:56.761847258+00:00,1.1434897979100545,1.1434897979100545,1.1572574390132908,-0.013767951555778118,0,0,0.0,0.0,0.0,0,0.0
1.1394761800765991,2024-05-09 18:44:57.011816978+00:00,1.1400282780329387,1.1400282780329387,1.1568948040803984,-0.01686684128293712,0,0,0.0,0.0,0.0,0,0.0
1.1364514827728271,2024-05-09 18:44:57.261786938+00:00,1.1368451913197835,1.1368451913197835,1.1566550188269533,-0.01981014603020955,0,0,0.0,0.0,0.0,0,0.0
1.1346079111099243,2024-05-09 18:44:57.511756659+00:00,1.134579102198283,1.134579102198283,1.1565426106352596,-0.021963828555103277,0,0,0.0,0.0,0.0,0,0.0
1.1326779127120972,2024-05-09 18:44:57.761726379+00:00,1.1325531005859375,1.1325531005859375,1.1565613638431207,-0.02400858306871398,0,0,0.0,0.0,0.0,0,0.0
1.130373477935791,2024-05-09 18:44:58.011696339+00:00,1.130637486775716,1.130637486775716,1.1567142291325112,-0.026077059738675825,0,0,0.0,0.0,0.0,0,0.0
1.1288610696792603,2024-05-09 18:44:58.261666059+00:00,1.1293028195699055,1.1293028195699055,1.1570032432021424,-0.027700736227893877,0,0,0.0,0.0,0.0,0,0.0
1.1286739110946655,2024-05-09 18:44:58.511636019+00:00,1.1276320616404216,1.1276320616404216,1.1574294541300996,-0.029797697696967815,0,0,0.0,0.0,0.0,0,0.0
1.1253612041473389,2024-05-09 18:44:58.761605740+00:00,1.1258989175160725,1.1258989175160725,1.1579928481420265,-0.03209422558530057,0,0,0.0,0.0,0.0,0,0.0
1.1236616373062134,2024-05-09 18:44:59.011575460+00:00,1.1237960656483967,1.1237960656483967,1.158692270690696,-0.03489648662511544,0,0,0.0,0.0,0.0,0,0.0
1.1223653554916382,2024-05-09 18:44:59.261545419+00:00,1.122326930363973,1.122326930363973,1.159525337606306,-0.037198672039840806,0,0,0.0,0.0,0.0,0,0.0
1.1209537982940674,2024-05-09 18:44:59.511515140+00:00,1.120968222618103,1.120968222618103,1.1604883407083872,-0.03952036240284761,0,0,0.0,0.0,0.0,0,0.0
1.1195855140686035,2024-05-09 18:44:59.761484861+00:00,1.1198591788609822,1.1198591788609822,1.1615761553821495,-0.04171719634827191,0,0,0.0,0.0,0.0,0,0.0
1.1190382242202759,2024-05-09 18:45:00.011454821+00:00,1.1186205546061199,1.1186205546061199,1.1627821520352875,-0.04416178846018525,0,0,0.0,0.0,0.0,0,0.0
1.11723792552948,2024-05-09 18:45:00.261424541+00:00,1.1174299319585164,1.1174299319585164,1.1640981078361954,-0.046668333483571654,0,0,0.0,0.0,0.0,0,0.0
1.1160136461257935,2024-05-09 18:45:00.511394500+00:00,1.1161624590555828,1.1161624590555828,1.1655141150427213,-0.049351775213267314,0,0,0.0,0.0,0.0,0,0.0
1.1152358055114746,2024-05-09 18:45:00.761364222+00:00,1.1154567003250122,1.1154567003250122,1.167018485824296,-0.05156186105949756,0,0,0.0,0.0,0.0,0,0.0
1.1151206493377686,2024-05-09 18:45:01.011333942+00:00,1.1149766047795613,1.1149766047795613,1.1685976582446704,-0.05362107973730014,0,0,0.0,0.0,0.0,0,0.0
1.114573359489441,2024-05-09 18:45:01.261303901+00:00,1.1141988436381023,1.1141988436381023,1.1702361077636072,-0.05603723514883721,0,0,0.0,0.0,0.0,0,0.0
1.1129025220870972,2024-05-09 18:45:01.511273623+00:00,1.1126961310704548,1.1126961310704548,1.1719162597562258,-0.059220038159792196,0,0,0.0,0.0,0.0,0,0.0
1.1106125116348267,2024-05-09 18:45:01.761243582+00:00,1.1117215156555176,1.1117215156555176,1.1736183933971185,-0.06189671902746688,0,0,0.0,0.0,0.0,0,0.0
1.111649513244629,2024-05-09 18:45:02.011213303+00:00,1.1125761270523071,1.1125761270523071,1.1753205407255136,-0.06274417979725816,1,0,0.0,0.0,0.0,0,0.0
1.1154663562774658,2024-05-09 18:45:02.261183023+00:00,1.1226726373036702,1.1226726373036702,1.1769984242879907,-0.0543254706442647,0,0,0.0,0.0,0.0,0,0.0
1.140902042388916,2024-05-09 18:45:02.511152983+00:00,1.1515506903330486,1.1515506903330486,1.178625557059869,-0.027074460300781915,0,0,0.0,0.0,0.0,0,0.0
1.1982836723327637,2024-05-09 18:45:02.761122704+00:00,1.198523720105489,1.198523720105489,1.1801737161410815,0.018350508405684612,0,0,0.0,0.0,0.0,0,0.0
1.2563854455947876,2024-05-09 18:45:03.011092663+00:00,1.2516372601191204,1.2516372601191204,1.1816139662695897,0.07002390452704185,0,0,0.0,0.0,0.0,0,0.0
