Values,Timestamp,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
0.22071921825408936,2024-05-16 16:12:14.075093031+00:00,0.22070001562436423,0.22070001562436423,0.2207258468373247,-2.5830494319123193e-05,0,0,0.0,0.0,0.0,0,0.0
0.22066161036491394,2024-05-16 16:12:14.325061083+00:00,0.22057518859704336,0.22057518859704336,0.220779691465306,-0.00020450208675115283,0,0,0.0,0.0,0.0,0,0.0
0.22034473717212677,2024-05-16 16:12:14.575029135+00:00,0.22072402139504751,0.22072402139504751,0.2208323931809889,-0.00010837093927509747,0,0,0.0,0.0,0.0,0,0.0
0.2211657166481018,2024-05-16 16:12:14.824997187+00:00,0.2204647660255432,0.2204647660255432,0.22088365292615147,-0.0004188859866592143,0,0,0.0,0.0,0.0,0,0.0
0.21988384425640106,2024-05-16 16:12:15.074965239+00:00,0.22069041430950165,0.22069041430950165,0.22093316351488443,-0.0002427482222122243,0,0,0.0,0.0,0.0,0,0.0
0.22102168202400208,2024-05-16 16:12:15.324933290+00:00,0.22119452059268951,0.22119452059268951,0.22098060845214165,0.00021391319465464595,0,0,0.0,0.0,0.0,0,0.0
0.2226780354976654,2024-05-16 16:12:15.574901581+00:00,0.22248119115829468,0.22248119115829468,0.2210256690295756,0.0014555232552153536,0,0,0.0,0.0,0.0,0,0.0
0.22374385595321655,2024-05-16 16:12:15.824869633+00:00,0.22269723812739053,0.22269723812739053,0.22106804403307784,0.0016291952943500308,0,0,0.0,0.0,0.0,0,0.0
0.22166982293128967,2024-05-16 16:12:16.074837685+00:00,0.22230355441570282,0.22230355441570282,0.2211074728799235,0.0011960828101646166,0,0,0.0,0.0,0.0,0,0.0
0.22149698436260223,2024-05-16 16:12:16.324805737+00:00,0.22180904944737753,0.22180904944737753,0.22114374562699685,0.0006653051695304159,0,0,0.0,0.0,0.0,0,0.0
0.22226034104824066,2024-05-16 16:12:16.574773788+00:00,0.22196748356024423,0.22196748356024423,0.22117669663510997,0.0007907883490259812,0,0,0.0,0.0,0.0,0,0.0
0.22214512526988983,2024-05-16 16:12:16.824741840+00:00,0.22219313184420267,0.22219313184420267,0.22120619493363583,0.0009869384086877773,0,0,0.0,0.0,0.0,0,0.0
0.22217392921447754,2024-05-16 16:12:17.074709892+00:00,0.222634827097257,0.222634827097257,0.22123214278431827,0.0014026858842314568,0,0,0.0,0.0,0.0,0,0.0
0.22358542680740356,2024-05-16 16:12:17.324678183+00:00,0.2227452496687571,0.2227452496687571,0.22125448258650093,0.001490768725061546,0,0,0.0,0.0,0.0,0,0.0
0.22247639298439026,2024-05-16 16:12:17.574646235+00:00,0.22294689218203226,0.22294689218203226,0.22127320626110433,0.0016736876329251234,0,0,0.0,0.0,0.0,0,0.0
0.22277885675430298,2024-05-16 16:12:17.824614286+00:00,0.2224955956141154,0.2224955956141154,0.22128836156928774,0.0012072358229718169,0,0,0.0,0.0,0.0,0,0.0
0.22223153710365295,2024-05-16 16:12:18.074582338+00:00,0.22190506756305695,0.22190506756305695,0.22130005067755562,0.0006050187259583053,0,0,0.0,0.0,0.0,0,0.0
