Timestamp,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Quality,PPG_Peaks
2024-05-13 16:16:04.011899948+00:00,-0.03224219009280205,-0.013853446754747416,1.2066067543198256,-6.550274489346563,0
2024-05-13 16:16:04.027524948+00:00,-0.03951837122440338,-0.020718390016192592,1.2060450581122353,-6.548112022063874,0
2024-05-13 16:16:04.043149948+00:00,-0.046480655670166016,-0.027303619004835397,1.2054838618418773,-6.545946980850241,0
2024-05-13 16:16:04.058774948+00:00,-0.05299355834722519,-0.03348114372837556,1.2049231649331067,-6.5437793657056655,0
2024-05-13 16:16:04.074399948+00:00,-0.05889790505170822,-0.039091331645532926,1.2043629668111262,-6.541609176630147,0
2024-05-13 16:16:04.090024948+00:00,-0.06400828808546066,-0.043940995801179515,1.2038032669019818,-6.539436413623684,0
2024-05-13 16:16:04.105649948+00:00,-0.06811510026454926,-0.0478115517476471,1.2032440646325653,-6.5372610766862795,0
2024-05-13 16:16:04.121274948+00:00,-0.07099591940641403,-0.050478085309587924,1.202685359430608,-6.535083165817932,0
2024-05-13 16:16:04.136899948+00:00,-0.07244168967008591,-0.051738102620416115,1.2021271507246831,-6.53290268101864,0
2024-05-13 16:16:04.152524948+00:00,-0.07229506969451904,-0.05144568314474329,1.2015694379442026,-6.530719622288406,0
2024-05-13 16:16:04.168149948+00:00,-0.0704902708530426,-0.04954400155931131,1.2010122205194154,-6.52853398962723,0
2024-05-13 16:16:04.183774948+00:00,-0.06708194315433502,-0.04608830444809236,1.200455497881407,-6.52634578303511,0
2024-05-13 16:16:04.199399948+00:00,-0.06225349381566048,-0.04125322331425079,1.1998992694620974,-6.524155002512046,0
2024-05-13 16:16:04.215024948+00:00,-0.056299254298210144,-0.035322184802988627,1.1993435346942398,-6.521961648058041,0
2024-05-13 16:16:04.230649948+00:00,-0.04958720877766609,-0.028660972591519455,1.1987882930114182,-6.519765719673092,0
2024-05-13 16:16:04.246274948+00:00,-0.04252224415540695,-0.021680531361996963,1.1982335438480478,-6.5175672173571995,0
2024-05-13 16:16:04.261899948+00:00,-0.03551540523767471,-0.014795249804226602,1.1976792866393726,-6.5153661411103645,0
2024-05-13 16:16:04.277524948+00:00,-0.02894710935652256,-0.0083827257806738,1.1971255208214628,-6.513162490932586,0
2024-05-13 16:16:04.293149948+00:00,-0.023128528147935867,-0.0027501829788093707,1.1965722458312158,-6.510956266823865,0
2024-05-13 16:16:04.308774948+00:00,-0.01827557384967804,0.0018884720312167293,1.1960194611063522,-6.508747468784201,0
2024-05-13 16:16:04.324399948+00:00,-0.014497704803943634,0.005422668347306675,1.195467166085416,-6.506536096813594,0
2024-05-13 16:16:04.340024948+00:00,-0.011801146902143955,0.00784220900061288,1.1949153602077736,-6.504322150912045,0
2024-05-13 16:16:04.355649948+00:00,-0.010105946101248264,0.00922354222068391,1.1943640429136093,-6.5021056310795515,0
2024-05-13 16:16:04.371274948+00:00,-0.009269557893276215,0.009709061974498126,1.193813213643929,-6.499886537316114,0
2024-05-13 16:16:04.386899948+00:00,-0.00910959206521511,0.009483622385234949,1.1932628718405534,-6.497664869621736,0
2024-05-13 16:16:04.402524948+00:00,-0.009425174444913864,0.008751670830818618,1.1927130169461195,-6.495440627996414,0
2024-05-13 16:16:04.418149948+00:00,-0.010017935186624527,0.007716978852961114,1.19216364840408,-6.493213812440149,0
2024-05-13 16:16:04.433774948+00:00,-0.010707998648285866,0.006565595932982204,1.191614765658699,-6.490984422952941,0
2024-05-13 16:16:04.449399948+00:00,-0.011342421174049377,0.005451972863803374,1.1910663681550533,-6.4887524595347905,0
2024-05-13 16:16:04.465024948+00:00,-0.011803235858678818,0.004488443927392127,1.1905184553390287,-6.486517922185696,0
2024-05-13 16:16:04.480649948+00:00,-0.012018554843962193,0.003739092160950981,1.1899710266573202,-6.484280810905659,0
2024-05-13 16:16:04.496274948+00:00,-0.011969015933573246,0.0032195811935490596,1.1894240815574306,-6.482041125694678,0
2024-05-13 16:16:04.511899948+00:00,-0.011683497577905655,0.0029039303341158833,1.188877619487668,-6.4797988665527555,0
2024-05-13 16:16:04.527524948+00:00,-0.011224820278584957,0.0027372432032242554,1.1883316398971455,-6.47755403347989,0
