Values,Timestamp,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
2.33786940574646,2024-04-19 14:28:54.241173744+00:00,2.338647206624349,2.338647206624349,2.3499149828642567,-0.01126776345142206,0,0,0.0,0.0,0.0,0,0.0
2.340202808380127,2024-04-19 14:28:54.491173983+00:00,2.339986721674601,2.339986721674601,2.3544396520121786,-0.014452917584775848,1,0,0.0,0.0,0.0,0,0.0
2.341887950897217,2024-04-19 14:28:54.741173983+00:00,2.345027764638265,2.345027764638265,2.3589116618001147,-0.013883884532168232,0,0,0.0,0.0,0.0,0,0.0
2.352992534637451,2024-04-19 14:28:54.991174221+00:00,2.352200428644816,2.352200428644816,2.3633106974167157,-0.011110256362241708,0,0,0.0,0.0,0.0,0,0.0
2.3617208003997803,2024-04-19 14:28:55.241174221+00:00,2.3597859541575112,2.3597859541575112,2.3676159563495487,-0.007829990109254427,0,0,0.0,0.0,0.0,0,0.0
2.3646445274353027,2024-04-19 14:28:55.491174459+00:00,2.365825653076172,2.365825653076172,2.3718062215525455,-0.005980556837736364,0,0,0.0,0.0,0.0,0,0.0
2.3711116313934326,2024-04-19 14:28:55.741174459+00:00,2.3783274491628013,2.3783274491628013,2.3758599739044444,0.002467486324701035,0,0,0.0,0.0,0.0,0,0.0
2.399226188659668,2024-04-19 14:28:55.991174698+00:00,2.396484851837158,2.396484851837158,2.37975557104561,0.01672929114613393,0,0,0.0,0.0,0.0,0,0.0
2.419116735458374,2024-04-19 14:28:56.241174698+00:00,2.412822643915812,2.412822643915812,2.3834715596419813,0.02935109376545445,0,0,0.0,0.0,0.0,0,0.0
2.4201250076293945,2024-04-19 14:28:56.491174698+00:00,2.421574910481771,2.421574910481771,2.386987097033727,0.03458782191337249,0,0,0.0,0.0,0.0,0,0.0
2.425482988357544,2024-04-19 14:28:56.741174936+00:00,2.427211364110311,2.427211364110311,2.3902823432812133,0.03692902809230922,0,0,0.0,0.0,0.0,0,0.0
2.436026096343994,2024-04-19 14:28:56.991174936+00:00,2.4338703950246177,2.4338703950246177,2.3933387212438904,0.04053167965319242,0,0,0.0,0.0,0.0,0,0.0
2.4401021003723145,2024-04-19 14:28:57.241175175+00:00,2.4395596186319985,2.4395596186319985,2.3961390712772013,0.04342055163480514,0,0,0.0,0.0,0.0,0,0.0
2.4425506591796875,2024-04-19 14:28:57.491175175+00:00,2.4444950421651206,2.4444950421651206,2.3986677708134203,0.045827273824238006,0,0,0.0,0.0,0.0,0,0.0
2.4508323669433594,2024-04-19 14:28:57.741175413+00:00,2.4511636098225913,2.4511636098225913,2.4009108490757023,0.050252761183482986,0,0,0.0,0.0,0.0,0,0.0
2.4601078033447266,2024-04-19 14:28:57.991175413+00:00,2.458974838256836,2.458974838256836,2.402856113776425,0.05611872263903807,0,1,0.05611872263903807,0.07057164022381392,3.5000014603144063,0,0.0
